process	person	campaign	protocol	date_start	date_end	input_objects	output_objects	
Sampling <PROCESS:0000002>	Hazen Lab <ENIGMA:0000066>	100 Well Survey <ENIGMA:0000003>	null	2013-01-22	2013-01-22	Well: GW-098	Sample: GW098-57-1-22-13 timepoint 2
Sampling <PROCESS:0000002>	Hazen Lab <ENIGMA:0000066>	100 Well Survey <ENIGMA:0000003>	null	2013-01-22	2013-01-22	Well: GW-363	Sample: GW363-94-1-22-13
Sampling <PROCESS:0000002>	Hazen Lab <ENIGMA:0000066>	100 Well Survey <ENIGMA:0000003>	null	2013-01-22	2013-01-22	Well: GW-363	Sample: GW363-94-1-22-13 timepoint 2
Sampling <PROCESS:0000002>	Hazen Lab <ENIGMA:0000066>	100 Well Survey <ENIGMA:0000003>	null	2013-01-22	2013-01-22	Well: GW-763	Sample: GW763-23-1-22-13
Sampling <PROCESS:0000002>	Hazen Lab <ENIGMA:0000066>	100 Well Survey <ENIGMA:0000003>	null	2013-01-22	2013-01-22	Well: GW-763	Sample: GW763-23-1-22-13 timepoint 2
Sampling <PROCESS:0000002>	Hazen Lab <ENIGMA:0000066>	100 Well Survey <ENIGMA:0000003>	null	2013-01-23	2013-01-23	Well: GW-639	Sample: GW639-90-1-23-13
Sampling <PROCESS:0000002>	Hazen Lab <ENIGMA:0000066>	100 Well Survey <ENIGMA:0000003>	null	2013-01-23	2013-01-23	Well: GW-639	Sample: GW639-90-1-23-13 timepoint 2
Sampling <PROCESS:0000002>	Hazen Lab <ENIGMA:0000066>	100 Well Survey <ENIGMA:0000003>	null	2013-01-23	2013-01-23	Well: GW-641	Sample: GW641-30-1-23-13
Sampling <PROCESS:0000002>	Hazen Lab <ENIGMA:0000066>	100 Well Survey <ENIGMA:0000003>	null	2013-01-23	2013-01-23	Well: GW-641	Sample: GW641-30-1-23-13 timepoint 2
Sampling <PROCESS:0000002>	Hazen Lab <ENIGMA:0000066>	100 Well Survey <ENIGMA:0000003>	null	2013-01-23	2013-01-23	Well: GW-658	Sample: GW658-63-1-23-13
Sampling <PROCESS:0000002>	Hazen Lab <ENIGMA:0000066>	100 Well Survey <ENIGMA:0000003>	null	2013-01-23	2013-01-23	Well: GW-658	Sample: GW658-63-1-23-13 timepoint 2
Sampling <PROCESS:0000002>	Hazen Lab <ENIGMA:0000066>	100 Well Survey <ENIGMA:0000003>	null	2013-01-23	2013-01-23	Well: GW-803	Sample: GW803-31-1-23-13
Sampling <PROCESS:0000002>	Hazen Lab <ENIGMA:0000066>	100 Well Survey <ENIGMA:0000003>	null	2013-01-23	2013-01-23	Well: GW-803	Sample: GW803-31-1-23-13 timepoint 2
Sampling <PROCESS:0000002>	Hazen Lab <ENIGMA:0000066>	100 Well Survey <ENIGMA:0000003>	null	2013-01-28	2013-01-28	Well: GW-199	Sample: GW199-42-1-28-13
Sampling <PROCESS:0000002>	Hazen Lab <ENIGMA:0000066>	100 Well Survey <ENIGMA:0000003>	null	2013-01-28	2013-01-28	Well: GW-199	Sample: GW199-42-1-28-13 timepoint 2
Sampling <PROCESS:0000002>	Hazen Lab <ENIGMA:0000066>	100 Well Survey <ENIGMA:0000003>	null	2013-01-28	2013-01-28	Well: GW-636	Sample: GW636-32-1-28-13
Sampling <PROCESS:0000002>	Hazen Lab <ENIGMA:0000066>	100 Well Survey <ENIGMA:0000003>	null	2013-01-28	2013-01-28	Well: GW-761	Sample: GW761-29-1-28-13
Sampling <PROCESS:0000002>	Hazen Lab <ENIGMA:0000066>	100 Well Survey <ENIGMA:0000003>	null	2013-01-28	2013-01-28	Well: GW-761	Sample: GW761-29-1-28-13 timepoint 2
Sampling <PROCESS:0000002>	Hazen Lab <ENIGMA:0000066>	100 Well Survey <ENIGMA:0000003>	null	2013-01-28	2013-01-28	Well: GW-921	Sample: GW921-86-1-28-13
Sampling <PROCESS:0000002>	Hazen Lab <ENIGMA:0000066>	100 Well Survey <ENIGMA:0000003>	null	2013-01-28	2013-01-28	Well: GW-921	Sample: GW921-86-1-28-13 timepoint 2
Sampling <PROCESS:0000002>	Hazen Lab <ENIGMA:0000066>	100 Well Survey <ENIGMA:0000003>	null	2013-01-28	2013-01-28	Well: GW-925	Sample: GW925-68-1-28-13
Sampling <PROCESS:0000002>	Hazen Lab <ENIGMA:0000066>	100 Well Survey <ENIGMA:0000003>	null	2013-01-28	2013-01-28	Well: GW-925	Sample: GW925-68-1-28-13 timepoint 2
Sampling <PROCESS:0000002>	Hazen Lab <ENIGMA:0000066>	100 Well Survey <ENIGMA:0000003>	null	2013-01-29	2013-01-29	Well: GW-283	Sample: GW283-43-1-29-13
Sampling <PROCESS:0000002>	Hazen Lab <ENIGMA:0000066>	100 Well Survey <ENIGMA:0000003>	null	2013-01-29	2013-01-29	Well: GW-283	Sample: GW283-43-1-29-13 timepoint 2
Sampling <PROCESS:0000002>	Hazen Lab <ENIGMA:0000066>	100 Well Survey <ENIGMA:0000003>	null	2013-01-29	2013-01-29	Well: GW-760	Sample: GW760-18-1-29-13
Sampling <PROCESS:0000002>	Hazen Lab <ENIGMA:0000066>	100 Well Survey <ENIGMA:0000003>	null	2013-01-29	2013-01-29	Well: GW-760	Sample: GW760-18-1-29-13 timepoint 2
Sampling <PROCESS:0000002>	Hazen Lab <ENIGMA:0000066>	100 Well Survey <ENIGMA:0000003>	null	2013-01-29	2013-01-29	Well: GW-775	Sample: GW775-88-1-29-13
Sampling <PROCESS:0000002>	Hazen Lab <ENIGMA:0000066>	100 Well Survey <ENIGMA:0000003>	null	2013-01-29	2013-01-29	Well: GW-775	Sample: GW775-88-1-29-13 timepoint 2
Sampling <PROCESS:0000002>	Hazen Lab <ENIGMA:0000066>	100 Well Survey <ENIGMA:0000003>	null	2013-02-04	2013-02-04	Well: GW-228	Sample: GW228-12-2-4-13
Sampling <PROCESS:0000002>	Hazen Lab <ENIGMA:0000066>	100 Well Survey <ENIGMA:0000003>	null	2013-02-04	2013-02-04	Well: GW-228	Sample: GW228-12-2-4-13 timepoint 2
Sampling <PROCESS:0000002>	Hazen Lab <ENIGMA:0000066>	100 Well Survey <ENIGMA:0000003>	null	2013-02-04	2013-02-04	Well: GW-60-1A	Sample: GW60-1A-60-2-4-13
Sampling <PROCESS:0000002>	Hazen Lab <ENIGMA:0000066>	100 Well Survey <ENIGMA:0000003>	null	2013-02-04	2013-02-04	Well: GW-60-1A	Sample: GW60-1A-60-2-4-13 timepoint 2
Sampling <PROCESS:0000002>	Hazen Lab <ENIGMA:0000066>	100 Well Survey <ENIGMA:0000003>	null	2013-02-04	2013-02-04	Well: GW-773	Sample: GW773-35-2-4-13
Sampling <PROCESS:0000002>	Hazen Lab <ENIGMA:0000066>	100 Well Survey <ENIGMA:0000003>	null	2013-02-04	2013-02-04	Well: GW-773	Sample: GW773-35-2-4-13 timepoint 2
Sampling <PROCESS:0000002>	Hazen Lab <ENIGMA:0000066>	100 Well Survey <ENIGMA:0000003>	null	2013-02-11	2013-02-11	Well: GW-198	Sample: GW198-41-2-11-13
Sampling <PROCESS:0000002>	Hazen Lab <ENIGMA:0000066>	100 Well Survey <ENIGMA:0000003>	null	2013-02-11	2013-02-11	Well: GW-198	Sample: GW198-41-2-11-13 timepoint 2
Sampling <PROCESS:0000002>	Hazen Lab <ENIGMA:0000066>	100 Well Survey <ENIGMA:0000003>	null	2013-02-11	2013-02-11	Well: GW-804	Sample: GW804-13-2-11-13
Sampling <PROCESS:0000002>	Hazen Lab <ENIGMA:0000066>	100 Well Survey <ENIGMA:0000003>	null	2013-02-11	2013-02-11	Well: GW-804	Sample: GW804-13-2-11-13 timepoint 2
Sampling <PROCESS:0000002>	Hazen Lab <ENIGMA:0000066>	100 Well Survey <ENIGMA:0000003>	null	2013-02-11	2013-02-11	Well: GW-928	Sample: GW928-54-2-11-13
Sampling <PROCESS:0000002>	Hazen Lab <ENIGMA:0000066>	100 Well Survey <ENIGMA:0000003>	null	2013-02-11	2013-02-11	Well: GW-928	Sample: GW928-54-2-11-13 timepoint 2
Sampling <PROCESS:0000002>	Hazen Lab <ENIGMA:0000066>	100 Well Survey <ENIGMA:0000003>	null	2013-02-11	2013-02-11	Well: GW-929	Sample: GW929-2-11-13
Sampling <PROCESS:0000002>	Hazen Lab <ENIGMA:0000066>	100 Well Survey <ENIGMA:0000003>	null	2013-02-11	2013-02-11	Well: GW-929	Sample: GW929-2-11-13 timepoint 2
Sampling <PROCESS:0000002>	Hazen Lab <ENIGMA:0000066>	100 Well Survey <ENIGMA:0000003>	null	2013-02-12	2013-02-12	Well: GW-350	Sample: GW350-74-2-12-13
Sampling <PROCESS:0000002>	Hazen Lab <ENIGMA:0000066>	100 Well Survey <ENIGMA:0000003>	null	2013-02-12	2013-02-12	Well: GW-350	Sample: GW350-74-2-12-13 timepoint 2
Sampling <PROCESS:0000002>	Hazen Lab <ENIGMA:0000066>	100 Well Survey <ENIGMA:0000003>	null	2013-02-12	2013-02-12	Well: GW-714	Sample: GW714-34-2-12-13
Sampling <PROCESS:0000002>	Hazen Lab <ENIGMA:0000066>	100 Well Survey <ENIGMA:0000003>	null	2013-02-12	2013-02-12	Well: GW-714	Sample: GW714-34-2-12-13 timepoint 2
Sampling <PROCESS:0000002>	Hazen Lab <ENIGMA:0000066>	100 Well Survey <ENIGMA:0000003>	null	2013-02-12	2013-02-12	Well: GW-715	Sample: GW715-65-2-12-13
Sampling <PROCESS:0000002>	Hazen Lab <ENIGMA:0000066>	100 Well Survey <ENIGMA:0000003>	null	2013-02-12	2013-02-12	Well: GW-715	Sample: GW715-65-2-12-13 timepoint 2
Sampling <PROCESS:0000002>	Hazen Lab <ENIGMA:0000066>	100 Well Survey <ENIGMA:0000003>	null	2013-02-18	2013-02-18	Well: GW-271	Sample: GW271-66-2-18-13
Sampling <PROCESS:0000002>	Hazen Lab <ENIGMA:0000066>	100 Well Survey <ENIGMA:0000003>	null	2013-02-18	2013-02-18	Well: GW-271	Sample: GW271-66-2-18-13 timepoint 2
Sampling <PROCESS:0000002>	Hazen Lab <ENIGMA:0000066>	100 Well Survey <ENIGMA:0000003>	null	2013-02-18	2013-02-18	Well: GW-385	Sample: GW385-80-2-18-13
Sampling <PROCESS:0000002>	Hazen Lab <ENIGMA:0000066>	100 Well Survey <ENIGMA:0000003>	null	2013-02-18	2013-02-18	Well: GW-385	Sample: GW385-80-2-18-13 timepoint 2
Sampling <PROCESS:0000002>	Hazen Lab <ENIGMA:0000066>	100 Well Survey <ENIGMA:0000003>	null	2013-02-18	2013-02-18	Well: GW-683	Sample: GW683-53-2-18-13
Sampling <PROCESS:0000002>	Hazen Lab <ENIGMA:0000066>	100 Well Survey <ENIGMA:0000003>	null	2013-02-18	2013-02-18	Well: GW-683	Sample: GW683-53-2-18-13 timepoint 2
Sampling <PROCESS:0000002>	Hazen Lab <ENIGMA:0000066>	100 Well Survey <ENIGMA:0000003>	null	2013-02-18	2013-02-18	Well: GW-779	Sample: GW779-8-2-18-13
Sampling <PROCESS:0000002>	Hazen Lab <ENIGMA:0000066>	100 Well Survey <ENIGMA:0000003>	null	2013-02-18	2013-02-18	Well: GW-779	Sample: GW779-8-2-18-13 timepoint 2
Sampling <PROCESS:0000002>	Hazen Lab <ENIGMA:0000066>	100 Well Survey <ENIGMA:0000003>	null	2013-02-18	2013-02-18	Well: GW-782	Sample: GW782-72-2-18-13
Sampling <PROCESS:0000002>	Hazen Lab <ENIGMA:0000066>	100 Well Survey <ENIGMA:0000003>	null	2013-02-18	2013-02-18	Well: GW-782	Sample: GW782-72-2-18-13 timepoint 2
Sampling <PROCESS:0000002>	Hazen Lab <ENIGMA:0000066>	100 Well Survey <ENIGMA:0000003>	null	2013-02-19	2013-02-19	Well: GW-162	Sample: GW162-37-2-19-13
Sampling <PROCESS:0000002>	Hazen Lab <ENIGMA:0000066>	100 Well Survey <ENIGMA:0000003>	null	2013-02-19	2013-02-19	Well: GW-162	Sample: GW162-37-2-19-13 timepoint 2
Sampling <PROCESS:0000002>	Hazen Lab <ENIGMA:0000066>	100 Well Survey <ENIGMA:0000003>	null	2013-02-19	2013-02-19	Well: GW-314	Sample: GW314-97-2-19-13
Sampling <PROCESS:0000002>	Hazen Lab <ENIGMA:0000066>	100 Well Survey <ENIGMA:0000003>	null	2013-02-19	2013-02-19	Well: GW-314	Sample: GW314-97-2-19-13 timepoint 2
Sampling <PROCESS:0000002>	Hazen Lab <ENIGMA:0000066>	100 Well Survey <ENIGMA:0000003>	null	2013-02-20	2013-02-20	Well: FW-301	Sample: FW301-81-2-20-13
Sampling <PROCESS:0000002>	Hazen Lab <ENIGMA:0000066>	100 Well Survey <ENIGMA:0000003>	null	2013-02-20	2013-02-20	Well: FW-303	Sample: FW303-11-2-20-13
Sampling <PROCESS:0000002>	Hazen Lab <ENIGMA:0000066>	100 Well Survey <ENIGMA:0000003>	null	2013-02-20	2013-02-20	Well: GW-066	Sample: GW066-71-2-20-13
Sampling <PROCESS:0000002>	Hazen Lab <ENIGMA:0000066>	100 Well Survey <ENIGMA:0000003>	null	2013-02-20	2013-02-20	Well: GW-066	Sample: GW066-71-2-20-13 timepoint 2
Sampling <PROCESS:0000002>	Hazen Lab <ENIGMA:0000066>	100 Well Survey <ENIGMA:0000003>	null	2013-02-20	2013-02-20	Well: GW-125	Sample: GW125-85-2-20-13
Sampling <PROCESS:0000002>	Hazen Lab <ENIGMA:0000066>	100 Well Survey <ENIGMA:0000003>	null	2013-02-20	2013-02-20	Well: GW-125	Sample: GW125-85-2-20-13 timepoint 2
Sampling <PROCESS:0000002>	Hazen Lab <ENIGMA:0000066>	100 Well Survey <ENIGMA:0000003>	null	2013-02-21	2013-02-21	Well: GW-705	Sample: GW705-9-2-21-13
Sampling <PROCESS:0000002>	Hazen Lab <ENIGMA:0000066>	100 Well Survey <ENIGMA:0000003>	null	2013-02-21	2013-02-21	Well: GW-705	Sample: GW705-9-2-21-13 timepoint 2
